DailyStats,Temp(degC),Salinity(PSU),pH,DO(mg/l),precipitation(mm),Air_temp(degC)
2020-01-13 03:55:00,23.683470,34.834816,8.219443,6.231707,0.000000,21.620344
2020-01-13 04:00:00,23.839069,34.895622,8.406711,5.572602,0.000000,21.966419
2020-01-13 04:05:00,23.578346,34.813271,8.298196,5.655369,0.000000,22.092400
2020-01-13 04:10:00,23.208643,34.879955,8.352843,5.871959,0.000000,21.869022
2020-01-13 04:15:00,23.822145,35.047325,8.313976,5.292624,0.000000,22.664074
2020-01-13 04:20:00,23.874067,34.668888,8.347750,5.781121,0.000000,22.414927
2020-01-13 04:25:00,23.585062,34.887779,8.283823,5.371674,0.000000,22.236710
2020-01-13 04:30:00,23.899988,35.048859,8.326193,5.101284,0.000000,21.855291
2020-01-13 04:35:00,23.534708,34.797623,8.189928,5.775280,0.000000,22.351810
2020-01-13 04:40:00,23.211432,35.105808,8.300759,5.434921,0.000000,21.712040
2020-01-13 04:45:00,23.364662,35.064114,8.288742,5.699866,0.000000,22.658588
2020-01-13 04:50:00,23.500025,34.943100,8.273312,5.328009,0.000000,22.474972
2020-01-13 04:55:00,23.522778,34.942711,8.293668,5.395356,0.000000,21.735744
2020-01-13 05:00:00,24.012058,35.050316,8.208173,5.685242,0.000000,22.576635
2020-01-13 05:05:00,23.634064,35.065529,8.282870,5.227908,0.000000,22.238026
2020-01-13 05:10:00,23.458570,35.139469,8.357691,5.608132,0.000000,21.804255
2020-01-13 05:15:00,23.782839,34.964733,8.368473,5.424865,0.000000,22.016829
2020-01-13 05:20:00,23.981493,34.888443,8.222174,5.387562,0.000000,21.489443
2020-01-13 05:25:00,23.561434,34.827553,8.291930,5.921391,0.000000,22.232662
2020-01-13 05:30:00,23.379736,35.111679,8.312317,5.738857,0.000000,21.033030
2020-01-13 05:35:00,23.614391,35.235874,8.210323,6.259798,0.000000,22.379929
2020-01-13 05:40:00,23.916664,35.071087,8.316974,5.615526,0.000000,22.045292
2020-01-13 05:45:00,23.805319,35.039951,8.265570,5.575468,0.000000,21.942688
2020-01-13 05:50:00,23.865191,35.346100,8.257234,5.482245,0.000000,21.738256
2020-01-13 05:55:00,24.091595,34.948013,8.300006,5.818089,0.000000,22.201368
2020-01-13 06:00:00,23.636204,34.898682,8.258064,5.866646,0.000000,21.786921
2020-01-13 06:05:00,23.295441,35.167568,8.264889,5.940271,0.000000,22.454285
2020-01-13 06:10:00,23.672647,35.034168,8.268559,5.627732,0.000000,22.246025
2020-01-13 06:15:00,22.969379,35.182678,8.321485,5.981407,0.000000,21.634750
2020-01-13 06:20:00,23.842545,35.141918,8.310962,5.733737,0.000000,21.554382
2020-01-13 06:25:00,23.575621,35.081375,8.304009,5.671913,0.000000,22.051319
2020-01-13 06:30:00,23.375410,35.214104,8.333349,5.756500,0.000000,22.456385
2020-01-13 06:35:00,23.563036,35.040127,8.288944,6.030801,0.000000,21.694960
2020-01-13 06:40:00,23.910368,35.095314,8.204717,6.198323,0.000000,21.511560
2020-01-13 06:45:00,24.253984,35.087963,8.292677,6.245232,0.000000,22.089937
2020-01-13 06:50:00,23.433640,35.153435,8.311886,5.929315,0.000000,21.766115
2020-01-13 06:55:00,23.449427,35.231739,8.279545,6.040987,0.000000,22.023590
2020-01-13 07:00:00,23.224522,34.990303,8.307498,6.253807,0.000000,22.243433
2020-01-13 07:05:00,24.258232,35.192924,8.212667,5.839630,0.000000,22.303885
2020-01-13 07:10:00,23.403858,35.277607,8.324052,6.303849,0.000000,22.681843
2020-01-13 07:15:00,24.086792,35.091709,8.283167,5.938199,0.000000,22.121948
2020-01-13 07:20:00,24.047121,35.015244,8.261914,6.197918,0.000000,22.512922
2020-01-13 07:25:00,23.680616,34.998188,8.323590,5.945330,0.000000,22.228968
2020-01-13 07:30:00,23.884180,35.113262,8.221743,6.254544,0.000000,22.649023
2020-01-13 07:35:00,23.895424,34.897224,8.318277,5.949984,0.000000,22.715458
2020-01-13 07:40:00,24.061596,35.087566,8.232660,6.104577,0.000000,22.830971
2020-01-13 07:45:00,23.715969,35.313576,8.404262,6.165148,0.000000,22.515795
2020-01-13 07:50:00,23.308901,35.104836,8.337211,6.144272,600.000000,23.655375
2020-01-13 07:55:00,23.601246,35.111107,8.280801,6.055664,0.000000,23.516741
2020-01-13 08:00:00,23.309954,35.068096,8.225012,6.145187,0.000000,22.863819
2020-01-13 08:05:00,23.453253,35.223076,8.412175,5.829996,0.000000,23.996422
2020-01-13 08:10:00,23.271685,35.154621,8.292953,5.785424,0.000000,23.299696
2020-01-13 08:15:00,23.588413,35.087704,8.278273,6.132326,0.000000,22.896425
2020-01-13 08:20:00,23.881104,35.141865,8.299029,5.873280,0.000000,23.448599
2020-01-13 08:25:00,23.342047,35.153736,8.352162,5.965414,0.000000,24.146528
2020-01-13 08:30:00,23.449373,35.216770,8.331995,6.309007,0.000000,23.347019
2020-01-13 08:35:00,23.416859,35.015911,8.247902,5.582245,0.000000,24.135368
2020-01-13 08:40:00,23.659649,35.383575,8.272875,5.865582,0.000000,23.937210
2020-01-13 08:45:00,23.359385,35.199177,8.266610,5.488263,0.000000,23.947355
2020-01-13 08:50:00,24.303905,34.967335,8.290664,5.789459,0.000000,24.697710
2020-01-13 08:55:00,23.608311,35.047691,8.349522,5.904903,0.000000,23.890013
2020-01-13 09:00:00,23.840521,35.150276,8.241843,5.547226,0.000000,24.104704
2020-01-13 09:05:00,23.172787,35.125813,8.241647,5.483777,0.000000,25.020224
2020-01-13 09:10:00,23.427692,35.153152,8.340146,5.583009,0.000000,23.914249
2020-01-13 09:15:00,23.936581,35.194717,8.256951,5.321813,0.000000,24.362684
2020-01-13 09:20:00,23.493324,35.236832,8.213686,5.762257,0.000000,24.268883
2020-01-13 09:25:00,24.097565,35.043842,8.345134,5.477899,0.000000,25.415457
2020-01-13 09:30:00,23.157578,35.065399,8.229585,5.582553,0.000000,24.543873
2020-01-13 09:35:00,23.448172,35.166367,8.291930,5.526905,0.000000,25.174784
2020-01-13 09:40:00,23.782351,35.312141,8.172131,5.902935,0.000000,25.279551
2020-01-13 09:45:00,23.486591,35.088211,8.270869,5.914436,0.000000,25.641630
2020-01-13 09:50:00,23.421324,35.117867,8.189286,5.480885,0.000000,26.430923
2020-01-13 09:55:00,23.445080,35.080105,8.197624,5.822939,0.000000,25.494684
2020-01-13 10:00:00,23.052057,35.208187,8.110724,5.918505,0.000000,26.385172
2020-01-13 10:05:00,23.449865,35.203743,8.205525,5.506881,0.000000,26.254097
2020-01-13 10:10:00,24.017658,35.147163,8.258062,6.043194,0.000000,25.979300
2020-01-13 10:15:00,23.481180,35.170818,8.235663,5.664273,0.000000,26.227396
2020-01-13 10:20:00,22.979239,35.243633,8.107615,5.585252,0.000000,26.725149
2020-01-13 10:25:00,24.289356,35.022011,8.204459,5.656908,0.000000,26.576303
2020-01-13 10:30:00,23.240538,35.217533,8.231866,5.790895,0.000000,26.761343
2020-01-13 10:35:00,24.101809,35.051247,8.314945,5.631186,0.000000,26.751629
2020-01-13 10:40:00,24.101637,35.273113,8.326080,5.794567,0.000000,27.050552
2020-01-13 10:45:00,23.526016,35.252087,8.127848,6.006472,0.000000,27.349768
2020-01-13 10:50:00,22.705460,35.187737,8.241510,5.455483,0.000000,27.178736
2020-01-13 10:55:00,23.341631,35.192955,8.180097,5.440389,0.000000,27.352388
2020-01-13 11:00:00,23.487028,35.073769,8.269613,5.392497,0.000000,28.762785
2020-01-13 11:05:00,23.258904,35.317219,8.229588,5.688880,0.000000,26.841705
2020-01-13 11:10:00,23.612055,35.174194,8.244823,5.706035,0.000000,27.399240
2020-01-13 11:15:00,23.452806,35.279922,8.314907,5.953911,0.000000,27.682484
2020-01-13 11:20:00,23.247257,35.225662,8.258360,5.809975,0.000000,28.034681
2020-01-13 11:25:00,24.056332,35.055866,8.179103,5.438608,0.000000,27.513374
2020-01-13 11:30:00,23.449184,35.336712,8.283378,5.765693,0.000000,27.618208
2020-01-13 11:35:00,23.471863,35.199768,8.177880,5.587818,0.000000,28.356455
2020-01-13 11:40:00,23.787029,35.138332,8.238152,6.031083,0.000000,27.352556
2020-01-13 11:45:00,23.444874,35.208817,8.291345,5.791849,0.000000,27.704691
2020-01-13 11:50:00,23.680626,35.117542,8.256209,5.600821,0.000000,27.442593
2020-01-13 11:55:00,23.302711,35.081909,8.318687,5.764451,0.000000,27.745663
2020-01-13 12:00:00,50.000000,35.085403,8.174191,5.980208,0.000000,27.813065
2020-01-13 12:05:00,23.420479,35.082481,8.334872,5.779037,0.000000,27.801828
2020-01-13 12:10:00,23.572231,35.315159,8.211133,5.527237,0.000000,27.491404
2020-01-13 12:15:00,23.741446,35.175674,8.256525,5.411777,0.000000,28.266281
2020-01-13 12:20:00,23.628645,35.111412,8.275261,5.850341,0.000000,27.552765
2020-01-13 12:25:00,23.363935,35.205837,8.321834,5.947906,0.000000,26.821751
2020-01-13 12:30:00,24.370607,35.122849,8.362592,5.473277,0.000000,27.635826
2020-01-13 12:35:00,23.793592,35.152489,8.309488,5.792043,0.000000,28.341743
2020-01-13 12:40:00,23.726494,35.086662,8.211344,5.445937,0.000000,27.298679
2020-01-13 12:45:00,23.482168,35.119282,8.378901,5.633927,0.000000,28.245323
2020-01-13 12:50:00,23.599413,35.204926,8.346337,6.014972,0.000000,27.819994
2020-01-13 12:55:00,23.944527,34.961128,8.267225,5.804411,0.000000,26.890181
2020-01-13 13:00:00,22.841562,35.110531,8.242763,5.820824,0.000000,27.759464
2020-01-13 13:05:00,23.571741,35.191151,8.292119,6.054902,0.000000,26.768246
2020-01-13 13:10:00,23.719549,35.027538,8.294637,6.120229,0.000000,26.389832
2020-01-13 13:15:00,23.788622,35.039860,8.218631,6.022379,0.000000,27.567793
2020-01-13 13:20:00,23.078856,35.121143,8.474322,5.975766,0.000000,27.163921
2020-01-13 13:25:00,23.656448,35.143410,8.226042,6.628304,0.000000,26.410112
2020-01-13 13:30:00,23.719336,35.133411,8.312018,6.397225,0.000000,26.244728
2020-01-13 13:35:00,23.132662,34.912685,8.392987,6.912490,0.000000,26.713701
2020-01-13 13:40:00,23.216385,35.154358,8.219677,6.534544,0.000000,26.590014
2020-01-13 13:45:00,24.274954,35.205959,8.316289,6.782573,0.000000,25.707537
2020-01-13 13:50:00,23.990513,34.980042,8.303159,6.546152,0.000000,26.034071
2020-01-13 13:55:00,23.427574,35.049507,8.248202,6.809631,0.000000,25.727711
2020-01-13 14:00:00,23.535337,35.125927,8.305140,6.759183,0.000000,26.376310
2020-01-13 14:05:00,23.737270,34.910366,8.361009,7.025667,0.000000,25.987385
2020-01-13 14:15:00,23.618553,35.009560,8.358190,6.643384,0.000000,26.041470
2020-01-13 14:20:00,23.788242,35.007626,8.251038,7.319904,0.000000,25.281107
2020-01-13 14:25:00,23.455618,34.971832,8.261418,6.992539,0.000000,24.977669
2020-01-13 14:30:00,23.658634,35.080002,8.229112,7.086006,0.000000,24.877012
2020-01-13 14:35:00,24.197353,35.050400,8.287470,7.104287,0.000000,24.889301
2020-01-13 14:40:00,23.808041,35.033627,8.359546,7.200221,0.000000,25.331383
2020-01-13 14:45:00,23.869820,35.097347,8.347710,7.113370,0.000000,24.167477
2020-01-13 14:50:00,23.828754,34.964424,8.331780,6.921049,0.000000,24.560919
2020-01-13 14:55:00,24.148113,35.060192,8.337605,6.953554,0.000000,24.128134
2020-01-13 15:00:00,24.229704,34.995255,8.333864,7.271040,0.000000,24.305149
2020-01-13 15:05:00,24.285721,34.922653,8.311170,7.680402,0.000000,25.258968
2020-01-13 15:10:00,23.902285,34.966133,8.231129,7.345988,0.000000,23.988102
2020-01-13 15:15:00,23.881191,34.777824,8.314257,7.606379,0.000000,23.848892
2020-01-13 15:20:00,23.499605,34.982536,8.360518,6.958677,0.000000,23.802481
2020-01-13 15:25:00,23.387314,34.952065,8.273446,7.122849,0.000000,23.840582
2020-01-13 15:30:00,23.894636,34.810745,8.354944,7.515834,0.000000,23.235725
2020-01-13 15:35:00,23.933159,34.898899,8.303976,7.367119,0.000000,23.475401
2020-01-13 15:40:00,24.253222,34.873280,8.336582,6.992372,0.000000,23.504148
2020-01-13 15:45:00,23.864401,34.808636,8.339778,7.218421,0.000000,23.905975
2020-01-13 15:50:00,23.579985,34.909023,8.361465,7.209870,0.000000,22.578762
2020-01-13 15:55:00,23.793152,34.806889,8.333426,6.921492,0.000000,23.300732
2020-01-13 16:00:00,23.586391,34.982815,8.271435,7.295479,0.000000,22.648830
2020-01-13 16:05:00,24.496254,34.884823,8.278594,7.132910,0.000000,22.665319
2020-01-13 16:10:00,24.163521,34.782459,5.000000,7.501763,0.000000,23.262535
2020-01-13 16:15:00,23.689459,34.962879,8.263345,7.469124,0.000000,23.024395
2020-01-13 16:20:00,23.933413,35.033745,8.287754,7.419361,0.000000,22.290070
2020-01-13 16:25:00,23.210007,35.006062,8.391286,7.811214,0.000000,22.901398
2020-01-13 16:30:00,23.928226,34.782520,8.334270,7.695888,0.000000,22.815470
2020-01-13 16:35:00,23.832865,34.903061,8.438299,7.413760,0.000000,22.554813
2020-01-13 16:40:00,23.633387,34.937614,8.337531,7.564546,0.000000,22.535582
2020-01-13 16:45:00,24.047405,34.682449,8.325100,7.493180,0.000000,22.864021
2020-01-13 16:50:00,23.566717,35.017487,8.396274,7.327566,0.000000,22.567720
2020-01-13 16:55:00,23.815630,34.799873,8.340359,7.359614,0.000000,22.751225
2020-01-13 17:00:00,23.822485,34.990269,8.429676,7.542015,0.000000,22.247238
2020-01-13 17:05:00,23.416920,34.759754,8.309399,7.510314,0.000000,22.631498
2020-01-13 17:10:00,24.267904,34.917603,8.423160,7.348464,0.000000,21.788971
2020-01-13 17:15:00,23.189573,34.796558,8.399094,7.204659,0.000000,22.166845
2020-01-13 17:20:00,24.193457,35.138687,8.316455,7.884160,0.000000,22.684137
2020-01-13 17:25:00,23.728884,34.955509,8.421874,7.662748,0.000000,23.124104
2020-01-13 17:30:00,24.365803,34.902775,8.397870,7.565432,0.000000,21.489717
2020-01-13 17:35:00,23.582094,34.811501,8.442045,7.500102,0.000000,21.777592
2020-01-13 17:40:00,24.305460,34.833443,8.305079,7.210538,0.000000,22.413136
2020-01-13 17:45:00,23.878145,34.944454,8.353780,7.278378,0.000000,22.037350
2020-01-13 17:50:00,23.744240,34.821274,8.387056,7.813750,0.000000,22.292572
2020-01-13 17:55:00,23.817163,35.051319,8.360868,7.368074,0.000000,22.092773
2020-01-13 18:00:00,23.501736,34.883549,8.407866,7.457857,0.000000,21.655958
2020-01-13 18:05:00,23.499805,34.695400,8.372725,7.342981,0.000000,22.164383
2020-01-13 18:10:00,23.795126,34.943562,8.350225,7.316851,0.000000,21.127567
2020-01-13 18:15:00,23.949436,35.010941,8.401288,7.490988,0.000000,21.444242
2020-01-13 18:20:00,24.272875,34.966286,8.383878,7.416177,0.000000,22.308372
2020-01-13 18:25:00,23.962175,34.899357,8.386460,7.462913,0.000000,21.500406
2020-01-13 18:30:00,23.525972,34.981457,8.380144,7.469259,0.000000,21.715040
2020-01-13 18:35:00,23.836014,34.867641,8.325062,7.747555,0.000000,22.751383
2020-01-13 18:40:00,23.940996,34.851604,8.380301,7.800705,0.000000,22.343145
2020-01-13 18:45:00,23.874598,34.930176,8.492701,7.270530,0.000000,22.226086
2020-01-13 18:50:00,23.523346,34.635052,8.299163,7.229688,0.000000,22.688423
2020-01-13 18:55:00,24.370335,34.848759,8.493087,7.115987,0.000000,22.137079
2020-01-13 19:00:00,23.703382,35.054722,8.334273,7.158503,0.000000,21.760807
2020-01-13 19:05:00,24.385023,35.031906,8.396710,7.060050,0.000000,22.726637
2020-01-13 19:10:00,23.892462,34.716076,8.399330,7.907814,0.000000,21.751938
2020-01-13 19:15:00,23.902538,34.912018,8.409685,7.565406,0.000000,22.082449
2020-01-13 19:20:00,23.581591,35.056633,8.440281,7.234303,0.000000,22.363091
2020-01-13 19:25:00,24.011585,34.720188,8.314625,7.326859,0.000000,22.346794
2020-01-13 19:30:00,24.429474,34.983131,8.384859,7.599667,0.000000,22.644638
2020-01-13 19:35:00,23.764112,34.818214,8.392338,7.769132,0.000000,22.044384
2020-01-13 19:40:00,23.866108,34.896008,8.412272,7.641206,0.000000,21.330193
2020-01-13 19:45:00,24.059465,34.817642,8.475259,7.532964,0.000000,22.388988
2020-01-13 19:50:00,24.540510,34.932133,8.325374,7.103735,0.000000,22.178036
2020-01-13 19:55:00,24.086908,34.811943,8.369493,7.099443,0.000000,22.820198
2020-01-13 20:00:00,23.688721,34.809227,8.324102,7.206725,0.000000,21.917465
2020-01-13 20:05:00,24.322605,34.874508,8.389914,6.888295,0.000000,22.846909
2020-01-13 20:10:00,23.653206,34.857803,8.410726,6.980571,0.000000,22.619932
2020-01-13 20:15:00,24.552567,34.766533,8.381325,7.124597,0.000000,21.699966
2020-01-13 20:20:00,23.581018,34.908974,8.464401,7.187692,600.000000,22.501169
2020-01-13 20:25:00,24.157623,34.723515,8.380203,6.837103,0.000000,22.437391
2020-01-13 20:30:00,23.957649,34.867630,8.412305,6.819051,0.000000,21.981295
2020-01-13 20:35:00,23.581898,34.945065,8.351759,7.223094,0.000000,22.658205
2020-01-13 20:40:00,23.674067,34.937527,8.335696,6.478332,0.000000,22.417046
2020-01-13 20:45:00,23.988480,34.873547,8.387800,6.798552,0.000000,22.477419
2020-01-13 20:50:00,23.852798,34.849644,8.353991,6.622420,0.000000,22.762724
2020-01-13 20:55:00,23.549185,34.783264,8.358291,6.509293,0.000000,21.969126
2020-01-13 21:00:00,23.814032,34.829784,8.370676,6.625371,0.000000,22.756073
2020-01-13 21:05:00,24.544870,34.648491,8.394352,6.327563,0.000000,21.409872
2020-01-13 21:10:00,23.438946,34.725277,8.350613,6.372644,0.000000,22.427914
2020-01-13 21:15:00,23.858133,34.963112,8.366469,6.582075,0.000000,22.410999
2020-01-13 21:20:00,24.045191,34.733887,8.260721,6.213991,0.000000,22.984077
2020-01-13 21:25:00,24.046064,34.844837,8.344887,6.381992,0.000000,22.502502
2020-01-13 21:30:00,24.452826,34.775387,8.403396,6.460082,0.000000,21.560577
2020-01-13 21:35:00,23.848383,34.815437,8.418766,6.607378,0.000000,22.297049
2020-01-13 21:40:00,24.257345,34.939548,8.377196,6.614215,0.000000,22.128864
2020-01-13 21:45:00,24.251890,35.005917,8.366283,6.395092,0.000000,22.446680
2020-01-13 21:50:00,24.670586,35.052761,8.351962,6.007594,0.000000,21.846983
2020-01-13 21:55:00,23.453714,34.847141,8.362515,6.362793,0.000000,22.529297
2020-01-13 22:00:00,24.529636,34.820129,8.337627,6.576824,0.000000,21.653200
2020-01-13 22:05:00,23.667004,34.775040,8.275500,6.243939,0.000000,21.765776
2020-01-13 22:10:00,23.844946,34.613102,8.292723,6.080348,0.000000,22.791443
2020-01-13 22:15:00,23.720331,34.848026,8.354009,6.326416,0.000000,22.190716
2020-01-13 22:20:00,24.070507,34.802292,8.270278,6.658411,0.000000,22.809444
2020-01-13 22:25:00,23.851059,34.837349,8.305881,6.867492,0.000000,22.617613
2020-01-13 22:30:00,23.973475,34.964108,8.283461,6.385937,0.000000,22.393236
2020-01-13 22:35:00,23.870378,34.867298,8.358826,6.706092,0.000000,22.758190
2020-01-13 22:40:00,23.365166,34.842682,8.234106,6.677791,0.000000,21.441250
2020-01-13 22:45:00,24.286142,34.996616,8.349765,6.799659,0.000000,22.336229
2020-01-13 22:50:00,24.082138,34.830521,8.345397,6.898234,0.000000,22.295332
2020-01-13 22:55:00,23.551981,35.008553,8.306304,6.913844,0.000000,22.326986
2020-01-13 23:00:00,23.827917,34.916187,8.286704,6.690144,0.000000,22.902002
2020-01-13 23:05:00,23.628471,34.757233,8.329772,6.503699,0.000000,22.819494
2020-01-13 23:10:00,24.638332,34.710236,8.372236,6.700370,0.000000,22.395760
2020-01-13 23:15:00,23.807831,34.812038,8.435071,6.760571,0.000000,22.567642
2020-01-13 23:20:00,23.986967,34.776859,8.280379,6.792906,0.000000,22.476393
2020-01-13 23:25:00,23.961914,34.622196,8.333421,6.611312,0.000000,23.132784
2020-01-13 23:30:00,24.227001,34.825291,8.346822,6.339878,0.000000,22.832838
2020-01-13 23:35:00,24.109755,34.742908,8.392318,6.982348,0.000000,22.591955
2020-01-13 23:40:00,24.031759,34.692970,8.351431,6.919858,0.000000,23.032133
2020-01-13 23:45:00,24.317030,34.756840,8.410032,6.610160,0.000000,23.106979
2020-01-13 23:50:00,24.112387,34.804359,8.253821,6.267790,0.000000,22.136143
2020-01-13 23:55:00,23.832592,34.992447,8.381444,6.379325,0.000000,23.150585
2020-01-14 00:00:00,23.781998,34.654171,8.391622,6.686331,0.000000,22.396162
2020-01-14 00:05:00,23.841492,35.085403,8.406029,6.575861,0.000000,23.363422
2020-01-14 00:10:00,23.715582,34.714050,8.352618,6.656633,0.000000,23.061941
2020-01-14 00:15:00,24.182417,35.118446,8.443248,6.465648,0.000000,22.879406
2020-01-14 00:20:00,24.085110,0.000000,8.309468,6.639052,0.000000,22.640471
2020-01-14 00:25:00,23.680426,34.756870,8.326900,7.099217,0.000000,23.058947
2020-01-14 00:30:00,50.000000,34.808083,8.257161,6.443098,0.000000,22.832405
2020-01-14 00:35:00,23.766083,34.758869,8.341857,6.550265,0.000000,23.256199
2020-01-14 00:40:00,24.224518,34.942986,8.318525,6.526871,0.000000,22.615538
2020-01-14 00:45:00,24.192591,34.783077,8.343431,6.649830,0.000000,22.817539
2020-01-14 00:50:00,24.582491,34.664482,8.317370,6.809189,0.000000,22.928211
2020-01-14 00:55:00,23.819286,34.669407,8.295920,6.630342,0.000000,22.825548
2020-01-14 01:00:00,24.188347,34.784966,8.361824,6.362601,0.000000,23.323771
2020-01-14 01:05:00,23.428343,34.972744,8.346560,6.561817,0.000000,22.962248
2020-01-14 01:10:00,23.987272,34.647247,8.376805,6.730732,0.006760,23.184856
2020-01-14 01:15:00,23.995064,34.857689,8.305446,6.750841,0.006760,22.518984
2020-01-14 01:20:00,24.365347,34.687241,8.264184,6.536307,0.006760,22.665106
2020-01-14 01:25:00,23.749825,34.770531,8.309902,6.533073,0.006760,23.893183
2020-01-14 01:30:00,24.515717,34.865253,8.257879,6.677169,0.006760,23.012005
2020-01-14 01:35:00,24.460409,34.878651,8.255745,6.887906,0.006760,23.837471
2020-01-14 01:40:00,24.341019,35.002811,8.216452,6.782634,0.006760,22.986319
